Date,Ref CumulTwr,Loc 1D TwrPrice,Ref 1D TwrPrice,Loc 2BD TwrPrice,Ref 2BD TwrPrice,Loc 7D TwrPrice,Ref 7D TwrPrice,Ref 7D Vol,Ref 7D Sharpe,Ref 7D PosPercent,Ref 7D VeryPosPercent,Loc 7D Vol,Loc 7D Sharpe,Loc 7D PosPercent,Loc 7D VeryPosPercent,Ref 7D&Next1BD TwrPriceFloor,Ref 7D&Next7D TwrPrice_Floor
08.09.2011,0.878817476,0.993226,1.004371,1.016092,1.031632,0.985954,1.077248,0.0379,0.3956,0.8,0.4,0.0142,-0.1986,0.2,0.2,1.0544,1.0597
09.09.2011,0.868341972,0.972645,0.98808,0.966057,0.992399,0.978652,1.104484,0.032,0.627,0.8,0.4,0.0162,-0.2664,0.2,0.2,1.0644,1.0904
12.09.2011,0.869885016,1.000701,1.001777,0.973327,0.989836,0.980909,1.102377,0.0322,0.6109,0.8,0.4,0.0163,-0.2366,0.4,0.2,1.1064,1.1428
13.09.2011,0.873058356,1.008953,1.003648,1.00966,1.005432,0.997844,1.024871,0.0126,0.3921,0.8,0.2,0.0168,-0.0257,0.6,0.4,1.1063,1.1385
14.09.2011,0.883214644,1.011806,1.011633,1.020864,1.015324,0.986904,1.009397,0.0077,0.2438,0.8,0.2,0.014,-0.1879,0.6,0.4,1.0367,1.0533
15.09.2011,0.889579089,1.018379,1.007206,1.030401,1.018923,1.011897,1.012246,0.0079,0.3069,0.8,0.4,0.016,0.1483,0.8,0.6,1.0166,1.0091
16.09.2011,0.898499788,1.003969,1.010028,1.02242,1.017306,1.044484,1.03473,0.0037,1.8432,1,0.6,0.0062,1.4192,1,0.6,1.0223,0.9799
19.09.2011,0.898411735,0.988439,0.999902,0.992362,1.009929,1.031685,1.032794,0.0043,1.518,0.8,0.6,0.0101,0.6211,0.8,0.6,1.0346,0.9944
20.09.2011,0.897310282,0.998944,0.998774,0.987395,0.998677,1.021451,1.027778,0.0052,1.0475,0.6,0.6,0.0103,0.4113,0.6,0.4,1.0315,1.0158
21.09.2011,0.883009848,0.972201,0.984063,0.971174,0.982857,0.981469,0.999768,0.009,-0.0051,0.4,0.4,0.0155,-0.2415,0.4,0.2,1.0113,1.0167
22.09.2011,0.861178313,0.964724,0.975276,0.937906,0.959733,0.929759,0.968074,0.0124,-0.5236,0.2,0.2,0.0151,-0.9582,0.2,0,0.975,0.9909
23.09.2011,0.86353708,1.00596,1.002739,0.970474,0.977947,0.931603,0.961088,0.0106,-0.743,0.2,0,0.0156,-0.9026,0.2,0.2,0.9707,0.9897
26.09.2011,0.883632451,1.022818,1.023271,1.028914,1.026075,0.964005,0.98355,0.0165,-0.2004,0.4,0.2,0.0216,-0.3388,0.4,0.4,0.9834,0.9743
27.09.2011,0.887691859,1.015499,1.004594,1.038671,1.027972,0.979982,0.989281,0.0168,-0.128,0.6,0.2,0.0234,-0.1723,0.6,0.6,0.988,0.9532
28.09.2011,0.875186944,0.981192,0.985913,0.996399,0.990443,0.989044,0.991142,0.0165,-0.1076,0.6,0.2,0.0218,-0.101,0.6,0.6,0.9753,0.9737
29.09.2011,0.880495828,1.011077,1.006066,0.99206,0.991894,1.036566,1.022433,0.0119,0.3749,0.8,0.4,0.0142,0.5083,0.8,0.8,0.9971,1.0121
30.09.2011,0.875447065,0.978011,0.994266,0.988844,1.000298,1.007766,1.013793,0.0126,0.2181,0.6,0.4,0.0185,0.0838,0.6,0.6,1.0165,1.0544
03.10.2011,0.856448112,0.970605,0.978298,0.949262,0.972689,0.956321,0.969237,0.0107,-0.5836,0.4,0.2,0.0184,-0.4846,0.4,0.4,0.9917,1.0412
04.10.2011,0.873765493,1.014734,1.02022,0.984905,0.99808,0.9556,0.984313,0.0148,-0.2127,0.4,0.4,0.0182,-0.4982,0.4,0.4,0.9888,1.0322
05.10.2011,0.893706569,1.020327,1.022822,1.035361,1.043503,0.993715,1.021162,0.0166,0.253,0.6,0.6,0.0205,-0.0616,0.6,0.6,1.0067,1.0337
06.10.2011,0.908076477,1.018895,1.016079,1.039606,1.039268,1.001399,1.031325,0.0173,0.3583,0.6,0.6,0.0216,0.0129,0.6,0.6,1.0375,1.0442
07.10.2011,0.899140097,0.995732,0.990159,1.014547,1.00608,1.019544,1.027065,0.0179,0.299,0.6,0.6,0.0189,0.2051,0.6,0.6,1.0211,1.041
10.10.2011,0.912162343,1.026884,1.014483,1.022502,1.0045,1.078661,1.065052,0.0117,1.0864,0.8,0.8,0.0105,1.4476,0.8,0.8,1.0419,1.0567
11.10.2011,0.917658121,1.000986,1.006025,1.027897,1.020595,1.064048,1.050233,0.0112,0.877,0.8,0.8,0.012,1.0391,0.8,0.6,1.0714,1.065
12.10.2011,0.913894805,1.011599,0.995899,1.012597,1.001899,1.054945,1.022589,0.0102,0.4409,0.6,0.6,0.0114,0.9446,0.8,0.6,1.0459,1.0675
13.10.2011,0.916626436,0.994979,1.002989,1.00652,0.998875,1.030183,1.009415,0.0084,0.2241,0.6,0.4,0.012,0.4973,0.6,0.4,1.0256,1.031
14.10.2011,0.925088732,1.017926,1.009232,1.012815,1.012249,1.053144,1.028859,0.0062,0.9181,0.8,0.6,0.0115,0.9087,0.8,0.6,1.0187,1.0136
17.10.2011,0.912177268,0.98165,0.986043,0.999247,0.995146,1.006754,1.000016,0.0083,0.0004,0.6,0.4,0.0127,0.1059,0.6,0.4,1.0144,1.0248
18.10.2011,0.93281163,1.016733,1.022621,0.998076,1.008348,1.022591,1.016513,0.0123,0.2659,0.6,0.4,0.0141,0.3177,0.6,0.6,1.0226,1.0238
19.10.2011,0.921465842,0.991845,0.987837,1.008442,1.010183,1.002623,1.008284,0.0137,0.1209,0.6,0.4,0.0143,0.0365,0.4,0.4,1.0041,0.9959
20.10.2011,0.920429193,1.000822,0.998875,0.992661,0.986725,1.008511,1.004149,0.0137,0.0605,0.4,0.4,0.0141,0.1206,0.6,0.4,1.0071,1.0145
21.10.2011,0.921443506,1.017999,1.001102,1.018835,0.999976,1.008583,0.996059,0.0131,-0.0604,0.4,0.2,0.0141,0.1215,0.6,0.4,1.0052,1.0233
24.10.2011,0.933956709,1.011518,1.01358,1.029724,1.014697,1.03927,1.023876,0.0121,0.3912,0.6,0.4,0.01,0.7727,0.8,0.6,1.0095,1.014
25.10.2011,0.913928941,0.982666,0.978556,0.993984,0.991845,1.004448,0.979757,0.012,-0.3415,0.4,0.2,0.0128,0.0694,0.6,0.4,1.0019,1.014
26.10.2011,0.927213812,1.010407,1.014536,0.992892,0.99278,1.023245,1.006238,0.013,0.0955,0.6,0.4,0.0123,0.3745,0.8,0.6,0.9939,0.9821
27.10.2011,0.937986182,1.0355,1.011618,1.046276,1.026323,1.058701,1.019074,0.0135,0.2796,0.8,0.6,0.017,0.6736,0.8,0.8,1.0179,0.9978
28.10.2011,0.938044338,1.001975,1.000062,1.037546,1.01168,1.042037,1.018016,0.0136,0.2633,0.8,0.6,0.017,0.4853,0.8,0.6,1.0191,1.0188
31.10.2011,0.924988637,0.976626,0.986082,0.978555,0.986143,1.006092,0.990397,0.014,-0.1375,0.6,0.4,0.021,0.0578,0.6,0.4,1.0038,1.0154
01.11.2011,0.916166095,0.968714,0.990462,0.946072,0.976677,0.991808,1.002447,0.0112,0.0436,0.6,0.4,0.024,-0.0684,0.6,0.4,0.9809,1.0212
02.11.2011,0.919467041,1.014139,1.003603,0.982411,0.994031,0.995471,0.991645,0.0092,-0.1831,0.6,0.2,0.0244,-0.0371,0.6,0.4,1.006,1.0494
03.11.2011,0.937802134,1.017171,1.019941,1.031552,1.023616,0.97785,0.999804,0.0118,-0.0033,0.6,0.2,0.0197,-0.2274,0.6,0.4,1.0114,1.0108
04.11.2011,0.935710835,0.992714,0.99777,1.009759,1.017667,0.968812,0.997513,0.0118,-0.0421,0.4,0.2,0.0194,-0.3253,0.4,0.4,0.9975,1.0084
07.11.2011,0.95378409,1.006395,1.019315,0.999062,1.017042,0.998342,1.031131,0.0117,0.5249,0.6,0.4,0.0177,-0.0187,0.6,0.6,1.0167,1.0202
08.11.2011,0.959141495,1.010109,1.005617,1.016569,1.02504,1.041003,1.046908,0.0089,1.0396,0.8,0.6,0.0085,0.9478,0.8,0.8,1.0369,1.0351
09.11.2011,0.937312394,0.965115,0.977241,0.974872,0.98273,0.990681,1.019409,0.0158,0.244,0.6,0.6,0.0184,-0.1017,0.6,0.6,1.023,1.0587
10.11.2011,0.94588599,1.009259,1.009147,0.974051,0.98618,0.982975,1.00862,0.0141,0.1218,0.6,0.6,0.017,-0.2017,0.6,0.6,1.0287,1.0389
11.11.2011,0.956995421,1.020696,1.011745,1.030146,1.020999,1.010682,1.022747,0.0144,0.3129,0.8,0.8,0.0192,0.1107,0.8,0.8,1.0204,1.0019
14.11.2011,0.957471048,0.991012,1.000497,1.011522,1.012247,0.995234,1.003865,0.0124,0.0623,0.8,0.6,0.0196,-0.0488,0.6,0.6,1.0232,1.0019
15.11.2011,0.969991897,1.002031,1.013077,0.993026,1.01358,0.987276,1.011313,0.0133,0.1694,0.8,0.6,0.0189,-0.1353,0.6,0.4,1.0169,0.9662
16.11.2011,0.955319799,0.985519,0.984874,0.987521,0.997753,1.008148,1.019211,0.0105,0.3646,0.8,0.6,0.0126,0.1289,0.6,0.4,0.996,0.9532
17.11.2011,0.939586637,0.983102,0.983531,0.968865,0.968654,0.98202,0.99334,0.0127,-0.1055,0.6,0.4,0.0138,-0.2633,0.4,0.2,1.0024,0.9593
18.11.2011,0.937542097,0.998804,0.997824,0.981926,0.981391,0.960958,0.979672,0.0109,-0.3759,0.4,0.2,0.0073,-1.0815,0.2,0,0.9911,0.9508
21.11.2011,0.921611382,0.980546,0.983008,0.979374,0.980869,0.950809,0.962547,0.0117,-0.6519,0.2,0.2,0.0087,-1.1524,0.2,0,0.963,0.9498
22.11.2011,0.914266139,0.996261,0.99203,0.97688,0.975174,0.945333,0.942551,0.0058,-2.0349,0,0,0.0073,-1.5297,0,0,0.9548,0.9649
23.11.2011,0.899213661,0.978401,0.983536,0.974742,0.975698,0.938506,0.94127,0.006,-2.019,0,0,0.0084,-1.4969,0,0,0.927,0.9551
24.11.2011,0.899384512,0.998669,1.00019,0.977099,0.983723,0.953367,0.957213,0.0071,-1.2286,0.2,0,0.0091,-1.0442,0,0,0.9414,1.0034
25.11.2011,0.908989938,0.99757,1.01068,0.996242,1.010872,0.952189,0.969546,0.0105,-0.5876,0.4,0.2,0.0089,-1.0968,0,0,0.9674,1.0172
28.11.2011,0.923888283,1.027738,1.01639,1.025241,1.027245,0.998016,1.002471,0.012,0.0413,0.6,0.4,0.0159,-0.025,0.2,0.2,0.9854,1.0289
29.11.2011,0.926526908,1.004817,1.002856,1.032689,1.019293,1.006587,1.013411,0.0112,0.2387,0.8,0.4,0.0159,0.0829,0.4,0.2,1.0053,1.0562
30.11.2011,0.958631992,1.046644,1.034651,1.051686,1.037606,1.076797,1.066079,0.0123,1.0498,1,0.6,0.0192,0.7776,0.6,0.4,1.0485,1.0766
01.12.2011,0.955829911,0.996147,0.997077,1.042611,1.031627,1.074077,1.062761,0.013,0.9451,0.8,0.6,0.0196,0.7335,0.6,0.4,1.0629,1.0973
02.12.2011,0.964699057,1.000657,1.009279,0.996801,1.006329,1.077401,1.061288,0.013,0.92,0.8,0.6,0.0191,0.7856,0.8,0.4,1.0726,1.0756
05.12.2011,0.973438265,1.009773,1.009059,1.010436,1.018422,1.058567,1.053633,0.0128,0.8175,0.8,0.6,0.0181,0.6329,0.8,0.4,1.0709,1.0754
06.12.2011,0.984346615,1.001445,1.011206,1.011232,1.020366,1.055014,1.062405,0.0123,0.9931,0.8,0.8,0.0184,0.5856,0.8,0.4,1.0654,1.0537
07.12.2011,0.986758264,1.004183,1.00245,1.005634,1.013684,1.012214,1.029341,0.0053,1.0991,0.8,0.6,0.0045,0.542,0.8,0.2,1.065,1.0503
08.12.2011,0.967450365,0.97795,0.980433,0.982041,0.982836,0.993724,1.012158,0.0114,0.212,0.8,0.6,0.0109,-0.1154,0.8,0.2,1.0091,1.0137
09.12.2011,0.977606659,1.014982,1.010498,0.992602,0.990725,1.00795,1.01338,0.0116,0.23,0.8,0.6,0.0127,0.1244,0.8,0.4,1.0227,1.0082
12.12.2011,0.973551546,0.98466,0.995852,0.999412,1.006306,0.982882,1.000116,0.0113,0.002,0.6,0.4,0.0135,-0.2556,0.6,0.2,1.0091,0.9947
13.12.2011,0.973217618,0.991696,0.999657,0.976483,0.99551,0.973314,0.988694,0.0099,-0.2291,0.4,0.2,0.0134,-0.404,0.4,0.2,0.9997,0.976
14.12.2011,0.971808399,0.986662,0.998552,0.978469,0.99821,0.956331,0.984849,0.0097,-0.3153,0.2,0.2,0.0127,-0.7008,0.2,0.2,0.9872,0.9834
15.12.2011,0.963739474,1.003755,0.991697,0.990367,0.990262,0.981566,0.996164,0.0063,-0.1228,0.2,0.2,0.0114,-0.3247,0.4,0.2,0.9766,0.9892
16.12.2011,0.959677312,1.00217,0.995785,1.005933,0.987517,0.969175,0.98166,0.0028,-1.3405,0,0,0.0078,-0.7953,0.4,0,0.9919,1.0205
19.12.2011,0.950129483,0.9891,0.990051,0.991246,0.985877,0.973545,0.975942,0.0037,-1.2966,0,0,0.007,-0.7674,0.4,0,0.9718,1.022
20.12.2011,0.96801852,1.026721,1.018828,1.015529,1.008692,1.007929,0.994658,0.0104,-0.1033,0.2,0.2,0.0143,0.1109,0.6,0.2,0.9943,1.0263
21.12.2011,0.976182789,1.001911,1.008434,1.028684,1.027421,1.023507,1.004501,0.011,0.0816,0.4,0.4,0.0122,0.382,0.8,0.2,1.003,1.0218
22.12.2011,0.987379605,1.010713,1.01147,1.012645,1.02,1.030602,1.024528,0.0105,0.4619,0.6,0.6,0.0124,0.4877,0.8,0.4,1.016,1.0194
23.12.2011,0.999203476,1.009656,1.011975,1.020473,1.023582,1.038301,1.041186,0.0097,0.8383,0.8,0.8,0.0123,0.6144,0.8,0.6,1.0367,1.0399
27.12.2011,0.99449423,0.999281,0.995287,0.999281,0.995287,1.021688,1.027349,0.0068,0.7983,0.6,0.6,0.0049,0.878,0.6,0.4,1.0466,1.043
28.12.2011,0.990685317,0.987767,0.99617,0.987057,0.991475,1.007264,1.014856,0.008,0.369,0.4,0.4,0.0093,0.1561,0.4,0.4,1.0234,1.0377
29.12.2011,1.002280298,1.010417,1.011704,0.998057,1.007829,1.00697,1.015091,0.0081,0.3721,0.4,0.4,0.0092,0.1509,0.4,0.4,1.0267,1.0426
30.12.2011,0.990998631,0.997837,0.988744,1.008232,1.000316,0.995182,0.991788,0.0084,-0.1955,0.2,0.2,0.008,-0.1202,0.2,0.2,1.0036,1.0387
03.01.2012,1.004610988,1.016835,1.013736,1.016835,1.013736,1.012665,1.010172,0.0105,0.1931,0.4,0.4,0.0112,0.2243,0.4,0.4,1.0054,1.0271
04.01.2012,1.017833678,1.000711,1.013162,1.017558,1.027079,1.025934,1.027404,0.0105,0.5177,0.6,0.6,0.0076,0.676,0.6,0.4,1.0234,1.0369
05.01.2012,1.025598731,0.998793,1.007629,0.999503,1.020892,1.014131,1.023266,0.0101,0.4546,0.6,0.6,0.0077,0.363,0.4,0.2,1.0352,1.048
06.01.2012,1.026846885,0.996872,1.001217,0.995669,1.008855,1.01315,1.036174,0.0051,1.411,0.8,0.6,0.0079,0.3299,0.4,0.2,1.0245,1.0278
09.01.2012,1.026352972,1.003138,0.999519,1,1.000735,1.016329,1.035676,0.0059,1.1956,0.8,0.6,0.0071,0.4575,0.6,0.2,1.0356,1.0425
10.01.2012,1.031268176,1.007962,1.004789,1.011125,1.004306,1.007461,1.026535,0.0048,1.0829,0.8,0.4,0.0038,0.3872,0.6,0.2,1.0406,1.0418
11.01.2012,1.038303487,1.00134,1.006822,1.009313,1.011643,1.008095,1.020111,0.0031,1.2671,0.8,0.4,0.0038,0.4219,0.6,0.2,1.0335,1.025
12.01.2012,1.03014969,1.00169,0.992147,1.003033,0.998915,1.011019,1.004436,0.0051,0.1745,0.6,0.2,0.0036,0.6158,0.8,0.2,1.012,1.0159
13.01.2012,1.033164938,0.99332,1.002927,0.994999,0.995051,1.007417,1.006153,0.0051,0.2387,0.6,0.2,0.0047,0.3133,0.8,0.2,1.0073,1.0072
16.01.2012,1.032491315,1.00092,0.999348,0.994234,1.002274,1.00519,1.005981,0.0052,0.2315,0.6,0.2,0.0046,0.2228,0.8,0.2,1.0054,1.0068
17.01.2012,1.029743855,1.00191,0.997339,1.002832,0.99669,0.999154,0.998523,0.005,-0.0594,0.4,0.2,0.0033,-0.0517,0.8,0,1.0033,0.9996
18.01.2012,1.034037887,1.010236,1.00417,1.012165,1.001498,1.00803,0.995893,0.0043,-0.192,0.4,0,0.0054,0.2986,0.8,0.2,1.0026,0.9966
19.01.2012,1.033042109,1.006289,0.999037,1.016589,1.003203,1.012657,1.002809,0.0026,0.2191,0.4,0,0.0057,0.4434,0.8,0.4,0.9949,0.997
20.01.2012,1.0339016,1.003403,1.000832,1.009713,0.999868,1.022936,1.000714,0.0023,0.0621,0.4,0,0.0034,1.3485,1,0.4,1.0036,0.9872
23.01.2012,1.026025337,1.001384,0.992382,1.004791,0.993207,1.02341,0.993738,0.0039,-0.3213,0.4,0,0.0033,1.4166,1,0.4,0.993,0.9833
24.01.2012,1.027854741,0.997581,1.001783,0.998962,0.994151,1.018989,0.998165,0.004,-0.0921,0.6,0,0.0043,0.8774,0.8,0.4,0.9955,0.9803
25.01.2012,1.035210069,1.00575,1.007156,1.003317,1.008951,1.014464,1.001133,0.0048,0.0475,0.6,0.2,0.0032,0.9055,0.8,0.4,1.0053,0.9838
26.01.2012,1.017006935,0.99752,0.982416,1.003256,0.989446,1.005625,0.984477,0.0087,-0.3609,0.6,0.2,0.0032,0.3474,0.6,0.2,0.9835,0.9809
27.01.2012,1.015937044,0.9971,0.998948,0.994627,0.981383,0.999308,0.982624,0.0085,-0.4109,0.4,0.2,0.0033,-0.0416,0.4,0.2,0.9834,0.9844
30.01.2012,1.01216487,0.996884,0.996287,0.993993,0.995239,0.994817,0.986491,0.0083,-0.3282,0.4,0.2,0.0034,-0.3054,0.2,0.2,0.9789,1.0003
31.01.2012,1.013089988,0.999444,1.000914,0.99633,0.997197,0.996675,0.985635,0.0082,-0.3528,0.4,0.2,0.0033,-0.2,0.2,0.2,0.9873,1.0121
01.02.2012,1.014348246,1.00848,1.001242,1.007919,1.002157,0.99938,0.979848,0.007,-0.5806,0.4,0,0.0044,-0.0282,0.2,0.2,0.9868,1.0007
02.02.2012,1.016952078,1.000758,1.002567,1.009244,1.003812,1.002624,0.999945,0.0022,-0.005,0.6,0,0.0042,0.1239,0.4,0.2,0.9823,0.9957
03.02.2012,1.034300264,1.01219,1.017059,1.012957,1.01967,1.017798,1.018075,0.007,0.5091,0.8,0.2,0.0058,0.6097,0.6,0.4,1.017,1.0089
06.02.2012,1.038493317,1.000136,1.004054,1.012328,1.021182,1.021118,1.026011,0.006,0.8513,1,0.2,0.0052,0.8117,0.8,0.4,1.0222,1.009
07.02.2012,1.028638015,1.001089,0.99051,1.001225,0.994525,1.022798,1.015346,0.0085,0.3605,0.8,0.2,0.0049,0.9237,1,0.4,1.0162,1.0147
08.02.2012,1.030775525,1.002243,1.002078,1.003334,0.992568,1.016473,1.016194,0.0084,0.3816,0.8,0.2,0.0045,0.7264,1,0.2,1.0174,1.0185
09.02.2012,1.026096835,0.998305,0.995461,1.000544,0.99753,1.013981,1.008992,0.009,0.1989,0.6,0.2,0.0049,0.5707,0.8,0.2,1.0115,1.0176
10.02.2012,1.025181557,0.991374,0.999108,0.989694,0.994573,0.993128,0.991183,0.0048,-0.3662,0.4,0,0.0039,-0.358,0.6,0,1.008,1.0275
13.02.2012,1.027080193,1.004864,1.001852,0.996196,1.000958,0.997823,0.989009,0.0044,-0.5064,0.4,0,0.0046,-0.0945,0.6,0,0.993,1.0039
14.02.2012,1.031861251,0.998432,1.004655,1.003289,1.006515,0.995175,1.003133,0.0031,0.2003,0.6,0,0.0046,-0.2121,0.4,0,0.9936,0.9921
15.02.2012,1.032293601,0.99679,1.000419,0.995227,1.005076,0.989761,1.001473,0.003,0.0968,0.6,0,0.0043,-0.4774,0.2,0,1.0035,1.0043
16.02.2012,1.044987715,1.009728,1.012297,1.006487,1.012722,1.001087,1.01841,0.0047,0.779,0.8,0.2,0.0064,0.0339,0.4,0.2,1.0137,1.0005
17.02.2012,1.038362493,1.002375,0.99366,1.012126,1.005879,1.012195,1.012857,0.0061,0.4223,0.8,0.2,0.0046,0.5247,0.6,0.2,1.0119,1.0026
20.02.2012,1.030392023,1.000609,0.992324,1.002985,0.986032,1.007909,1.003225,0.0073,0.0877,0.6,0.2,0.0045,0.3512,0.6,0.2,1.005,0.9925
21.02.2012,1.033062799,1.002097,1.002592,1.002707,0.994896,1.011609,1.001165,0.0072,0.0325,0.6,0.2,0.0042,0.5495,0.8,0.2,1.0058,0.9957
22.02.2012,1.031374774,0.997435,0.998366,0.999526,1.000954,1.012263,0.99911,0.0072,-0.0247,0.4,0.2,0.004,0.604,0.8,0.2,0.9995,0.9936
23.02.2012,1.028783961,1.004264,0.997488,1.001688,0.995858,1.006785,0.984494,0.0036,-0.8567,0.2,0,0.0023,0.5937,0.8,0,0.9966,0.9918
24.02.2012,1.017593878,1.000337,0.989123,1.004602,0.986638,1.004738,0.979999,0.0047,-0.8517,0.2,0,0.0022,0.4218,0.8,0,0.9737,0.988
27.02.2012,1.022700164,1.000269,1.005018,1.000607,0.994086,1.004397,0.992535,0.0054,-0.275,0.4,0,0.0023,0.389,0.8,0,0.9849,1.0019
28.02.2012,1.02532748,1.00458,1.002569,1.00485,1.0076,1.006885,0.992512,0.0054,-0.2761,0.4,0,0.0027,0.5087,0.8,0,0.995,1.0028
29.02.2012,1.023889971,0.995106,0.998598,0.999663,1.001164,1.004534,0.992743,0.0054,-0.2676,0.4,0,0.0034,0.2632,0.8,0,0.9911,0.9916
01.03.2012,1.032498838,1.004783,1.008408,0.999866,1.006994,1.005054,1.003611,0.0066,0.1087,0.6,0.2,0.0035,0.2846,0.8,0,1.001,0.9985
02.03.2012,1.040361317,0.997519,1.007615,1.002291,1.016087,1.002223,1.022374,0.0036,1.2417,0.8,0.4,0.0038,0.1162,0.6,0,1.0112,1.0005
05.03.2012,1.033311829,0.995295,0.993224,0.992826,1.000787,0.997239,1.010376,0.0057,0.3637,0.6,0.4,0.0044,-0.1271,0.4,0,1.0154,1.0267
06.03.2012,1.024478046,0.983251,0.991451,0.978625,0.984733,0.976066,0.999171,0.0071,-0.0235,0.4,0.4,0.0069,-0.6976,0.2,0,1.0017,1.0198
07.03.2012,1.02992622,1.005701,1.005318,0.988857,0.996723,0.986458,1.005895,0.0073,0.1604,0.6,0.4,0.0081,-0.3362,0.4,0.2,1.0044,1.0354
08.03.2012,1.029380359,1.010859,0.99947,1.016622,1.004785,0.992423,0.996979,0.0064,-0.0948,0.4,0.2,0.0095,-0.1605,0.4,0.4,1.0053,1.0447
09.03.2012,1.044801506,1.003108,1.014981,1.014001,1.014442,0.997983,1.004267,0.0086,0.0993,0.4,0.2,0.0096,-0.042,0.6,0.4,1.0119,1.0341
12.03.2012,1.043029523,0.999663,0.998304,1.00277,1.013259,1.002364,1.009403,0.0079,0.2376,0.4,0.2,0.0094,0.0504,0.6,0.4,1.0025,1.0193
13.03.2012,1.061687235,1.015564,1.017888,1.015222,1.016161,1.035305,1.036319,0.008,0.899,0.6,0.4,0.0056,1.2352,0.8,0.6,1.0274,1.0237
14.03.2012,1.069738009,0.995356,1.007583,1.010848,1.025607,1.024655,1.038654,0.0079,0.9626,0.6,0.6,0.0074,0.6633,0.6,0.4,1.0441,1.0298
15.03.2012,1.067796435,1.006399,0.998185,1.001725,1.005754,1.020134,1.037319,0.0082,0.8983,0.6,0.6,0.0068,0.5842,0.6,0.4,1.0367,1.0243
16.03.2012,1.060527945,1.001325,0.993193,1.007732,0.99139,1.01832,1.015051,0.0088,0.3414,0.4,0.4,0.0069,0.5255,0.6,0.4,1.0302,1.0161
19.03.2012,1.057820417,1.002976,0.997447,1.004305,0.990658,1.021695,1.014181,0.0089,0.3182,0.4,0.4,0.0067,0.6458,0.8,0.4,1.0124,0.9995
20.03.2012,1.055069026,0.995977,0.997399,0.998942,0.994852,1.00199,0.993766,0.0047,-0.2632,0.2,0.2,0.0042,0.0946,0.6,0.2,1.0115,1.0091
21.03.2012,1.055025768,0.997881,0.999959,0.993867,0.997358,1.004532,0.986247,0.0022,-1.2436,0,0,0.0037,0.2452,0.6,0.2,0.9937,0.988
22.03.2012,1.045964152,0.99217,0.991411,0.990068,0.99137,0.99033,0.979554,0.0031,-1.3225,0,0,0.0038,-0.505,0.4,0,0.9777,0.9763
23.03.2012,1.044319896,1.003812,0.998428,0.995952,0.989852,0.992791,0.984716,0.0029,-1.0565,0,0,0.0044,-0.3317,0.4,0,0.978,0.9775
26.03.2012,1.052534516,1.012658,1.007866,1.016518,1.006281,1.002374,0.995002,0.0053,-0.1893,0.2,0.2,0.0071,0.0664,0.4,0.2,0.9924,0.9848
27.03.2012,1.048983265,0.995855,0.996626,1.008461,1.004465,1.002251,0.994231,0.0053,-0.2162,0.2,0.2,0.0072,0.0628,0.4,0.2,0.9916,0.9956
28.03.2012,1.044459,0.993328,0.995687,0.989211,0.992328,0.997678,0.989984,0.0054,-0.3695,0.2,0.2,0.0077,-0.0603,0.4,0.2,0.9899,0.9896
29.03.2012,1.043867836,0.999268,0.999434,0.992601,0.995124,1.004815,0.997995,0.0043,-0.0926,0.2,0.2,0.0068,0.1411,0.4,0.2,0.9894,0.9959
30.03.2012,1.044465972,1.004393,1.000573,1.003658,1.000007,1.005396,1.00014,0.0043,0.0065,0.4,0.2,0.0069,0.1569,0.4,0.2,0.9985,1.0049
02.04.2012,1.053187263,1.006958,1.00835,1.011381,1.008929,0.999737,1.000621,0.0045,0.0277,0.4,0.2,0.0051,-0.0103,0.4,0.2,1.0084,1.0065
03.04.2012,1.044147757,0.994604,0.991417,1.001524,0.999696,0.998481,0.995391,0.0056,-0.164,0.4,0.2,0.0053,-0.0572,0.4,0.2,0.992,0.986
04.04.2012,1.050780184,0.989678,1.006352,0.984338,0.997715,0.994812,1.006053,0.0059,0.203,0.6,0.4,0.0063,-0.1649,0.4,0.2,1.0017,0.9734
05.04.2012,1.051115383,0.997058,1.000319,0.986767,1.006673,0.992612,1.006944,0.0059,0.2345,0.8,0.4,0.0063,-0.2335,0.4,0.2,1.0063,0.982
09.04.2012,1.037877635,0.988802,0.987406,0.988802,0.987406,0.970453,0.985464,0.0074,-0.3942,0.4,0.2,0.0034,-1.7478,0,0,0.9936,0.9876
10.04.2012,1.021115912,0.984065,0.98385,0.973045,0.97146,0.960169,0.977942,0.0092,-0.4841,0.4,0.2,0.0047,-1.7405,0,0,0.9695,0.9825
11.04.2012,1.025693574,1.007993,1.004483,0.991931,0.988261,0.977938,0.976126,0.0086,-0.5601,0.4,0,0.0091,-0.4901,0.2,0.2,0.9823,1
12.04.2012,1.036965947,1.014424,1.01099,1.022533,1.015523,0.994971,0.986539,0.0114,-0.2383,0.4,0.2,0.0127,-0.0793,0.4,0.4,0.9868,0.9905
13.04.2012,1.031528097,0.987668,0.994756,1.001914,1.005689,0.982701,0.981366,0.0102,-0.3685,0.4,0.2,0.0122,-0.2854,0.4,0.4,0.9813,0.9841
16.04.2012,1.034806293,1.001979,1.003178,0.989622,0.997918,0.995796,0.997042,0.0094,-0.0633,0.6,0.2,0.0117,-0.0723,0.6,0.4,0.9844,0.9816
17.04.2012,1.044166116,1.01539,1.009045,1.017399,1.012252,1.027494,1.022575,0.0056,0.7923,0.8,0.4,0.0101,0.5364,0.8,0.6,1.006,0.9911
