Date,_Ones,Ref 1D Twr,Loc 1D Twr,Ref 2BD AvgTwr,Loc 2BD AvgTwr,Ref 7D AvgTwr,Loc 7D AvgTwr,Ref 7D Vol,Ref 7D Sharpe,Ref 7D PosPercent,Ref 7D VeryPosPercent,Loc 7D Vol,Loc 7D Sharpe,Loc 7D PosPercent,Loc 7D VeryPosPercent,Bch Ref Next1BD IsTwrPositive,Bch Ref Next1BD IsTwrVeryPositive
2011-09-12,1,0.001777,0.000701,-0.005095,-0.013426,0.019685,-0.003848,0.032200,0.610900,0.800000,0.400000,0.016300,-0.236600,0.400000,0.200000,1,0
2011-09-13,1,0.003648,0.008953,0.002712,0.004819,0.004925,-0.000432,0.012600,0.392100,0.800000,0.200000,0.016800,-0.025700,0.600000,0.400000,1,1
2011-09-14,1,0.011633,0.011806,0.007633,0.010378,0.001872,-0.002633,0.007700,0.243800,0.800000,0.200000,0.014000,-0.187900,0.600000,0.400000,1,1
2011-09-15,1,0.007206,0.018379,0.009417,0.015087,0.002437,0.002368,0.007900,0.306900,0.800000,0.400000,0.016000,0.148300,0.800000,0.600000,1,1
2011-09-16,1,0.010028,0.003969,0.008616,0.011148,0.006852,0.008743,0.003700,1.843200,1.000000,0.600000,0.006200,1.419200,1.000000,0.600000,0,0
2011-09-19,1,-0.000098,-0.011561,0.004952,-0.003826,0.006474,0.006258,0.004300,1.518000,0.800000,0.600000,0.010100,0.621100,0.800000,0.600000,0,0
2011-09-20,1,-0.001226,-0.001056,-0.000662,-0.006323,0.005495,0.004254,0.005200,1.047500,0.600000,0.600000,0.010300,0.411300,0.600000,0.400000,0,0
2011-09-21,1,-0.015937,-0.027799,-0.008609,-0.014518,-0.000046,-0.003734,0.009000,-0.005100,0.400000,0.400000,0.015500,-0.241500,0.400000,0.200000,0,0
2011-09-22,1,-0.024724,-0.035276,-0.020341,-0.031545,-0.006468,-0.014460,0.012400,-0.523600,0.200000,0.200000,0.015100,-0.958200,0.200000,0.000000,1,0
2011-09-23,1,0.002739,0.00596,-0.011088,-0.014874,-0.007906,-0.014070,0.010600,-0.743000,0.200000,0.000000,0.015600,-0.902600,0.200000,0.200000,1,1
2011-09-26,1,0.023271,0.022818,0.012953,0.014354,-0.003312,-0.007305,0.016500,-0.200400,0.400000,0.200000,0.021600,-0.338800,0.400000,0.400000,1,0
2011-09-27,1,0.004594,0.015499,0.013890,0.019152,-0.002153,-0.004036,0.016800,-0.128000,0.600000,0.200000,0.023400,-0.172300,0.600000,0.600000,0,0
2011-09-28,1,-0.014087,-0.018808,-0.004790,-0.001802,-0.001778,-0.002201,0.016500,-0.107600,0.600000,0.200000,0.021800,-0.101000,0.600000,0.600000,1,1
2011-09-29,1,0.006066,0.011077,-0.004061,-0.003978,0.004447,0.007208,0.011900,0.374900,0.800000,0.400000,0.014200,0.508300,0.800000,0.800000,0,0
2011-09-30,1,-0.005734,-0.021989,0.000149,-0.005593,0.002744,0.001548,0.012600,0.218100,0.600000,0.400000,0.018500,0.083800,0.600000,0.600000,0,0
2011-10-03,1,-0.021702,-0.029395,-0.013750,-0.025699,-0.006230,-0.008893,0.010700,-0.583600,0.400000,0.200000,0.018400,-0.484600,0.400000,0.400000,1,1
2011-10-04,1,0.02022,0.014734,-0.000961,-0.007576,-0.003157,-0.009042,0.014800,-0.212700,0.400000,0.400000,0.018200,-0.498200,0.400000,0.400000,1,1
2011-10-05,1,0.022822,0.020327,0.021520,0.017527,0.004197,-0.001260,0.016600,0.253000,0.600000,0.600000,0.020500,-0.061600,0.600000,0.600000,1,1
2011-10-06,1,0.016079,0.018895,0.019445,0.019611,0.006188,0.000280,0.017300,0.358300,0.600000,0.600000,0.021600,0.012900,0.600000,0.600000,0,0
2011-10-07,1,-0.009841,-0.004268,0.003035,0.007247,0.005355,0.003879,0.017900,0.299000,0.600000,0.600000,0.018900,0.205100,0.600000,0.600000,1,1
2011-10-10,1,0.014483,0.026884,0.002247,0.011188,0.012685,0.015259,0.011700,1.086400,0.800000,0.800000,0.010500,1.447600,0.800000,0.800000,1,1
2011-10-11,1,0.006025,0.000986,0.010245,0.013852,0.009851,0.012493,0.011200,0.877000,0.800000,0.800000,0.012000,1.039100,0.800000,0.600000,0,0
2011-10-12,1,-0.004101,0.011599,0.000949,0.006279,0.004478,0.010755,0.010200,0.440900,0.600000,0.600000,0.011400,0.944600,0.800000,0.600000,1,0
2011-10-13,1,0.002989,-0.005021,-0.000563,0.003255,0.001876,0.005965,0.008400,0.224100,0.600000,0.400000,0.012000,0.497300,0.600000,0.400000,1,1
2011-10-14,1,0.009232,0.017926,0.006106,0.006387,0.005706,0.010410,0.006200,0.918100,0.800000,0.600000,0.011500,0.908700,0.800000,0.600000,0,0
2011-10-17,1,-0.013957,-0.01835,-0.002430,-0.000377,0.000003,0.001347,0.008300,0.000400,0.600000,0.400000,0.012700,0.105900,0.600000,0.400000,1,1
2011-10-18,1,0.022621,0.016733,0.004166,-0.000962,0.003281,0.004478,0.012300,0.265900,0.600000,0.400000,0.014100,0.317700,0.600000,0.600000,0,0
2011-10-19,1,-0.012163,-0.008155,0.005079,0.004212,0.001651,0.000524,0.013700,0.120900,0.600000,0.400000,0.014300,0.036500,0.400000,0.400000,0,0
2011-10-20,1,-0.001125,0.000822,-0.006660,-0.003676,0.000828,0.001696,0.013700,0.060500,0.400000,0.400000,0.014100,0.120600,0.600000,0.400000,1,0
2011-10-21,1,0.001102,0.017999,-0.000012,0.009374,-0.000789,0.001711,0.013100,-0.060400,0.400000,0.200000,0.014100,0.121500,0.600000,0.400000,1,1
2011-10-24,1,0.01358,0.011518,0.007322,0.014753,0.004730,0.007734,0.012100,0.391200,0.600000,0.400000,0.010000,0.772700,0.800000,0.600000,0,0
2011-10-25,1,-0.021444,-0.017334,-0.004086,-0.003012,-0.004082,0.000888,0.012000,-0.341500,0.400000,0.200000,0.012800,0.069400,0.600000,0.400000,1,1
2011-10-26,1,0.014536,0.010407,-0.003616,-0.003560,0.001244,0.004606,0.013000,0.095500,0.600000,0.400000,0.012300,0.374500,0.800000,0.600000,1,1
2011-10-27,1,0.011618,0.0355,0.013076,0.022877,0.003786,0.011474,0.013500,0.279600,0.800000,0.600000,0.017000,0.673600,0.800000,0.800000,1,0
2011-10-28,1,0.000062,0.001975,0.005823,0.018600,0.003577,0.008269,0.013600,0.263300,0.800000,0.600000,0.017000,0.485300,0.800000,0.600000,0,0
2011-10-31,1,-0.013918,-0.023374,-0.006953,-0.010780,-0.001928,0.001215,0.014000,-0.137500,0.600000,0.400000,0.021000,0.057800,0.600000,0.400000,0,0
2011-11-01,1,-0.009538,-0.031286,-0.011730,-0.027338,0.000489,-0.001644,0.011200,0.043600,0.600000,0.400000,0.024000,-0.068400,0.600000,0.400000,1,0
2011-11-02,1,0.003603,0.014139,-0.002989,-0.008834,-0.001677,-0.000907,0.009200,-0.183100,0.600000,0.200000,0.024400,-0.037100,0.600000,0.400000,1,1
2011-11-03,1,0.019941,0.017171,0.011739,0.015654,-0.000039,-0.004470,0.011800,-0.003300,0.600000,0.200000,0.019700,-0.227400,0.600000,0.400000,0,0
2011-11-04,1,-0.00223,-0.007286,0.008795,0.004868,-0.000498,-0.006317,0.011800,-0.042100,0.400000,0.200000,0.019400,-0.325300,0.400000,0.400000,1,1
2011-11-07,1,0.019315,0.006395,0.008485,-0.000469,0.006150,-0.000332,0.011700,0.524900,0.600000,0.400000,0.017700,-0.018700,0.600000,0.600000,1,1
2011-11-08,1,0.005617,0.010109,0.012443,0.008250,0.009210,0.008069,0.008900,1.039600,0.800000,0.600000,0.008500,0.947800,0.800000,0.800000,0,0
2011-11-09,1,-0.022759,-0.034885,-0.008673,-0.012644,0.003852,-0.001871,0.015800,0.244000,0.600000,0.600000,0.018400,-0.101700,0.600000,0.600000,1,1
2011-11-10,1,0.009147,0.009259,-0.006934,-0.013060,0.001718,-0.003428,0.014100,0.121800,0.600000,0.600000,0.017000,-0.201700,0.600000,0.600000,1,1
2011-11-11,1,0.011745,0.020696,0.010445,0.014961,0.004509,0.002127,0.014400,0.312900,0.800000,0.800000,0.019200,0.110700,0.800000,0.800000,1,0
2011-11-14,1,0.000497,-0.008988,0.006105,0.005745,0.000772,-0.000955,0.012400,0.062300,0.800000,0.600000,0.019600,-0.048800,0.600000,0.600000,1,1
2011-11-15,1,0.013077,0.002031,0.006767,-0.003493,0.002252,-0.002558,0.013300,0.169400,0.800000,0.600000,0.018900,-0.135300,0.600000,0.400000,0,0
2011-11-16,1,-0.015126,-0.014481,-0.001124,-0.006259,0.003813,0.001624,0.010500,0.364600,0.800000,0.600000,0.012600,0.128900,0.600000,0.400000,0,0
2011-11-17,1,-0.016469,-0.016898,-0.015798,-0.015690,-0.001336,-0.003622,0.012700,-0.105500,0.600000,0.400000,0.013800,-0.263300,0.400000,0.200000,0,0
2011-11-18,1,-0.002176,-0.001196,-0.009348,-0.009078,-0.004099,-0.007933,0.010900,-0.375900,0.400000,0.200000,0.007300,-1.081500,0.200000,0.000000,0,0
2011-11-21,1,-0.016992,-0.019454,-0.009612,-0.010367,-0.007605,-0.010038,0.011700,-0.651900,0.200000,0.200000,0.008700,-1.152400,0.200000,0.000000,0,0
2011-11-22,1,-0.00797,-0.003739,-0.012491,-0.011628,-0.011763,-0.011181,0.005800,-2.034900,0.000000,0.000000,0.007300,-1.529700,0.000000,0.000000,0,0
2011-11-23,1,-0.016464,-0.021599,-0.012226,-0.012710,-0.012032,-0.012613,0.006000,-2.019000,0.000000,0.000000,0.008400,-1.496900,0.000000,0.000000,1,0
2011-11-24,1,0.00019,-0.001331,-0.008172,-0.011517,-0.008708,-0.009506,0.007100,-1.228600,0.200000,0.000000,0.009100,-1.044200,0.000000,0.000000,1,1
2011-11-25,1,0.01068,-0.00243,0.005421,-0.001881,-0.006166,-0.009751,0.010500,-0.587600,0.400000,0.200000,0.008900,-1.096800,0.000000,0.000000,1,1
2011-11-28,1,0.01639,0.027738,0.013531,0.012542,0.000494,-0.000397,0.012000,0.041300,0.600000,0.400000,0.015900,-0.025000,0.200000,0.200000,1,0
2011-11-29,1,0.002856,0.004817,0.009601,0.016213,0.002668,0.001314,0.011200,0.238700,0.800000,0.400000,0.015900,0.082900,0.400000,0.200000,1,1
2011-11-30,1,0.034651,0.046644,0.018630,0.025517,0.012880,0.014908,0.012300,1.049800,1.000000,0.600000,0.019200,0.777600,0.600000,0.400000,0,0
2011-12-01,1,-0.002923,-0.003853,0.015690,0.021083,0.012248,0.014395,0.013000,0.945100,0.800000,0.600000,0.019600,0.733500,0.600000,0.400000,1,1
2011-12-02,1,0.009279,0.000657,0.003160,-0.001601,0.011968,0.015022,0.013000,0.920000,0.800000,0.600000,0.019100,0.785600,0.800000,0.400000,1,1
2011-12-05,1,0.009059,0.009773,0.009169,0.005205,0.010504,0.011448,0.012800,0.817500,0.800000,0.600000,0.018100,0.632900,0.800000,0.400000,1,1
2011-12-06,1,0.011206,0.001445,0.010132,0.005600,0.012181,0.010768,0.012300,0.993100,0.800000,0.800000,0.018400,0.585600,0.800000,0.400000,1,0
2011-12-07,1,0.00245,0.004183,0.006819,0.002813,0.005800,0.002431,0.005300,1.099100,0.800000,0.600000,0.004500,0.542000,0.800000,0.200000,0,0
2011-12-08,1,-0.019567,-0.02205,-0.008619,-0.009020,0.002420,-0.001258,0.011400,0.212000,0.800000,0.600000,0.010900,-0.115400,0.800000,0.200000,1,1
2011-12-09,1,0.010498,0.014982,-0.004648,-0.003706,0.002662,0.001585,0.011600,0.230000,0.800000,0.600000,0.012700,0.124400,0.800000,0.400000,0,0
2011-12-12,1,-0.004148,-0.01534,0.003148,-0.000294,0.000023,-0.003447,0.011300,0.002000,0.600000,0.400000,0.013500,-0.255600,0.600000,0.200000,0,0
2011-12-13,1,-0.000343,-0.008304,-0.002248,-0.011828,-0.002272,-0.005395,0.009900,-0.229100,0.400000,0.200000,0.013400,-0.404000,0.400000,0.200000,0,0
2011-12-14,1,-0.001448,-0.013338,-0.000896,-0.010824,-0.003049,-0.008890,0.009700,-0.315300,0.200000,0.200000,0.012700,-0.700800,0.200000,0.200000,0,0
2011-12-15,1,-0.008303,0.003755,-0.004881,-0.004828,-0.000768,-0.003714,0.006300,-0.122800,0.200000,0.200000,0.011400,-0.324700,0.400000,0.200000,0,0
2011-12-16,1,-0.004215,0.00217,-0.006261,0.002962,-0.003695,-0.006242,0.002800,-1.340500,0.000000,0.000000,0.007800,-0.795300,0.400000,0.000000,0,0
2011-12-19,1,-0.009949,-0.0109,-0.007086,-0.004387,-0.004859,-0.005348,0.003700,-1.296600,0.000000,0.000000,0.007000,-0.767400,0.400000,0.000000,1,1
2011-12-20,1,0.018828,0.026721,0.004337,0.007735,-0.001071,0.001581,0.010400,-0.103300,0.200000,0.200000,0.014300,0.110900,0.600000,0.200000,1,1
2011-12-21,1,0.008434,0.001911,0.013618,0.014240,0.000899,0.004658,0.011000,0.081600,0.400000,0.400000,0.012200,0.382000,0.800000,0.200000,1,1
2011-12-22,1,0.01147,0.010713,0.009950,0.006303,0.004858,0.006047,0.010500,0.461900,0.600000,0.600000,0.012400,0.487700,0.800000,0.400000,1,1
2011-12-23,1,0.011975,0.009656,0.011722,0.010184,0.008105,0.007545,0.009700,0.838300,0.800000,0.800000,0.012300,0.614400,0.800000,0.600000,0,0
2011-12-27,1,-0.004713,-0.000719,-0.002359,-0.000360,0.005411,0.004300,0.006800,0.798300,0.600000,0.600000,0.004900,0.878000,0.600000,0.400000,0,0
2011-12-28,1,-0.00383,-0.012233,-0.004272,-0.006493,0.002954,0.001449,0.008000,0.369000,0.400000,0.400000,0.009300,0.156100,0.400000,0.400000,1,1
2011-12-29,1,0.011704,0.010417,0.003907,-0.000972,0.003000,0.001390,0.008100,0.372100,0.400000,0.400000,0.009200,0.150900,0.400000,0.400000,0,0
2011-12-30,1,-0.011256,-0.002163,0.000158,0.004108,-0.001648,-0.000965,0.008400,-0.195500,0.200000,0.200000,0.008000,-0.120200,0.200000,0.200000,0,0
2012-01-03,1,0.013736,0.016835,0.006845,0.008382,0.002026,0.002520,0.010500,0.193100,0.400000,0.400000,0.011200,0.224300,0.400000,0.400000,1,1
2012-01-04,1,0.013162,0.000711,0.013449,0.008741,0.005422,0.005134,0.010500,0.517700,0.600000,0.600000,0.007600,0.676000,0.600000,0.400000,1,1
2012-01-05,1,0.007629,-0.001207,0.010392,-0.000249,0.004610,0.002810,0.010100,0.454600,0.600000,0.600000,0.007700,0.363000,0.400000,0.200000,1,0
2012-01-06,1,0.001217,-0.003128,0.004418,-0.002168,0.007132,0.002616,0.005100,1.411000,0.800000,0.600000,0.007900,0.329900,0.400000,0.200000,0,0
2012-01-09,1,-0.000481,0.003138,0.000368,0.000000,0.007035,0.003245,0.005900,1.195600,0.800000,0.600000,0.007100,0.457500,0.600000,0.200000,1,0
2012-01-10,1,0.004789,0.007962,0.002151,0.005547,0.005252,0.001488,0.004800,1.082900,0.800000,0.400000,0.003800,0.387200,0.600000,0.200000,1,1
2012-01-11,1,0.006822,0.00134,0.005805,0.004646,0.003990,0.001614,0.003100,1.267100,0.800000,0.400000,0.003800,0.421900,0.600000,0.200000,0,0
2012-01-12,1,-0.007853,0.00169,-0.000543,0.001515,0.000886,0.002194,0.005100,0.174500,0.600000,0.200000,0.003600,0.615800,0.800000,0.200000,1,0
2012-01-13,1,0.002927,-0.00668,-0.002478,-0.002504,0.001228,0.001479,0.005100,0.238700,0.600000,0.200000,0.004700,0.313300,0.800000,0.200000,0,0
2012-01-16,1,-0.000652,0.00092,0.001136,-0.002887,0.001193,0.001036,0.005200,0.231500,0.600000,0.200000,0.004600,0.222800,0.800000,0.200000,0,0
2012-01-17,1,-0.002661,0.00191,-0.001657,0.001415,-0.000296,-0.000169,0.005000,-0.059400,0.400000,0.200000,0.003300,-0.051700,0.800000,0.000000,1,0
2012-01-18,1,0.00417,0.010236,0.000749,0.006064,-0.000823,0.001601,0.004300,-0.192000,0.400000,0.000000,0.005400,0.298600,0.800000,0.200000,0,0
2012-01-19,1,-0.000963,0.006289,0.001600,0.008260,0.000561,0.002519,0.002600,0.219100,0.400000,0.000000,0.005700,0.443400,0.800000,0.400000,1,0
2012-01-20,1,0.000832,0.003403,-0.000066,0.004845,0.000143,0.004546,0.002300,0.062100,0.400000,0.000000,0.003400,1.348500,1.000000,0.400000,0,0
2012-01-23,1,-0.007618,0.001384,-0.003402,0.002393,-0.001256,0.004639,0.003900,-0.321300,0.400000,0.000000,0.003300,1.416600,1.000000,0.400000,1,0
2012-01-24,1,0.001783,-0.002419,-0.002929,-0.000519,-0.000367,0.003769,0.004000,-0.092100,0.600000,0.000000,0.004300,0.877400,0.800000,0.400000,1,1
2012-01-25,1,0.007156,0.00575,0.004466,0.001657,0.000227,0.002876,0.004800,0.047500,0.600000,0.200000,0.003200,0.905500,0.800000,0.400000,0,0
2012-01-26,1,-0.017584,-0.00248,-0.005291,0.001627,-0.003124,0.001122,0.008700,-0.360900,0.600000,0.200000,0.003200,0.347400,0.600000,0.200000,0,0
2012-01-27,1,-0.001052,-0.0029,-0.009352,-0.002690,-0.003500,-0.000138,0.008500,-0.410900,0.400000,0.200000,0.003300,-0.041600,0.400000,0.200000,0,0
2012-01-30,1,-0.003713,-0.003116,-0.002383,-0.003008,-0.002717,-0.001039,0.008300,-0.328200,0.400000,0.200000,0.003400,-0.305400,0.200000,0.200000,1,0
2012-01-31,1,0.000914,-0.000556,-0.001402,-0.001837,-0.002890,-0.000666,0.008200,-0.352800,0.400000,0.200000,0.003300,-0.200000,0.200000,0.200000,1,0
2012-02-01,1,0.001242,0.00848,0.001078,0.003952,-0.004063,-0.000124,0.007000,-0.580600,0.400000,0.000000,0.004400,-0.028200,0.200000,0.200000,1,0
2012-02-02,1,0.002567,0.000758,0.001904,0.004612,-0.000011,0.000524,0.002200,-0.005000,0.600000,0.000000,0.004200,0.123900,0.400000,0.200000,1,1
2012-02-03,1,0.017059,0.01219,0.009787,0.006458,0.003589,0.003534,0.007000,0.509100,0.800000,0.200000,0.005800,0.609700,0.600000,0.400000,1,0
2012-02-06,1,0.004054,0.000136,0.010536,0.006145,0.005149,0.004188,0.006000,0.851300,1.000000,0.200000,0.005200,0.811700,0.800000,0.400000,0,0
2012-02-07,1,-0.00949,0.001089,-0.002741,0.000612,0.003051,0.004519,0.008500,0.360500,0.800000,0.200000,0.004900,0.923700,1.000000,0.400000,1,0
2012-02-08,1,0.002078,0.002243,-0.003723,0.001665,0.003218,0.003273,0.008400,0.381600,0.800000,0.200000,0.004500,0.726400,1.000000,0.200000,0,0
2012-02-09,1,-0.004539,-0.001695,-0.001236,0.000272,0.001792,0.002781,0.009000,0.198900,0.600000,0.200000,0.004900,0.570700,0.800000,0.200000,0,0
2012-02-10,1,-0.000892,-0.008626,-0.002717,-0.005167,-0.001770,-0.001378,0.004800,-0.366200,0.400000,0.000000,0.003900,-0.358000,0.600000,0.000000,1,0
2012-02-13,1,0.001852,0.004864,0.000479,-0.001904,-0.002208,-0.000436,0.004400,-0.506400,0.400000,0.000000,0.004600,-0.094500,0.600000,0.000000,1,0
2012-02-14,1,0.004655,-0.001568,0.003252,0.001643,0.000626,-0.000967,0.003100,0.200300,0.600000,0.000000,0.004600,-0.212100,0.400000,0.000000,1,0
2012-02-15,1,0.000419,-0.00321,0.002535,-0.002389,0.000294,-0.002056,0.003000,0.096800,0.600000,0.000000,0.004300,-0.477400,0.200000,0.000000,1,1
2012-02-16,1,0.012297,0.009728,0.006341,0.003238,0.003655,0.000217,0.004700,0.779000,0.800000,0.200000,0.006400,0.033900,0.400000,0.200000,0,0
2012-02-17,1,-0.00634,0.002375,0.002935,0.006045,0.002558,0.002427,0.006100,0.422300,0.800000,0.200000,0.004600,0.524700,0.600000,0.200000,0,0
2012-02-20,1,-0.007676,0.000609,-0.007008,0.001492,0.000644,0.001577,0.007300,0.087700,0.600000,0.200000,0.004500,0.351200,0.600000,0.200000,1,0
2012-02-21,1,0.002592,0.002097,-0.002555,0.001353,0.000233,0.002311,0.007200,0.032500,0.600000,0.200000,0.004200,0.549500,0.800000,0.200000,0,0
2012-02-22,1,-0.001634,-0.002565,0.000477,-0.000237,-0.000178,0.002441,0.007200,-0.024700,0.400000,0.200000,0.004000,0.604000,0.800000,0.200000,0,0
2012-02-23,1,-0.002512,0.004264,-0.002073,0.000843,-0.003121,0.001353,0.003600,-0.856700,0.200000,0.000000,0.002300,0.593700,0.800000,0.000000,0,0
2012-02-24,1,-0.010877,0.000337,-0.006703,0.002298,-0.004033,0.000946,0.004700,-0.851700,0.200000,0.000000,0.002200,0.421800,0.800000,0.000000,1,0
2012-02-27,1,0.005018,0.000269,-0.002961,0.000303,-0.001497,0.000878,0.005400,-0.275000,0.400000,0.000000,0.002300,0.389000,0.800000,0.000000,1,0
2012-02-28,1,0.002569,0.00458,0.003793,0.002422,-0.001502,0.001373,0.005400,-0.276100,0.400000,0.000000,0.002700,0.508700,0.800000,0.000000,0,0
2012-02-29,1,-0.001402,-0.004894,0.000582,-0.000168,-0.001456,0.000905,0.005400,-0.267600,0.400000,0.000000,0.003400,0.263200,0.800000,0.000000,1,1
2012-03-01,1,0.008408,0.004783,0.003491,-0.000067,0.000721,0.001009,0.006600,0.108700,0.600000,0.200000,0.003500,0.284600,0.800000,0.000000,1,1
2012-03-02,1,0.007615,-0.002481,0.008011,0.001145,0.004435,0.000444,0.003600,1.241700,0.800000,0.400000,0.003800,0.116200,0.600000,0.000000,0,0
2012-03-05,1,-0.006776,-0.004705,0.000393,-0.003594,0.002067,-0.000553,0.005700,0.363700,0.600000,0.400000,0.004400,-0.127100,0.400000,0.000000,0,0
2012-03-06,1,-0.008549,-0.016749,-0.007663,-0.010745,-0.000166,-0.004833,0.007100,-0.023500,0.400000,0.400000,0.006900,-0.697600,0.200000,0.000000,1,0
2012-03-07,1,0.005318,0.005701,-0.001640,-0.005587,0.001176,-0.002723,0.007300,0.160400,0.600000,0.400000,0.008100,-0.336200,0.400000,0.200000,0,0
2012-03-08,1,-0.00053,0.010859,0.002390,0.008277,-0.000605,-0.001520,0.006400,-0.094800,0.400000,0.200000,0.009500,-0.160500,0.400000,0.400000,1,1
2012-03-09,1,0.014981,0.003108,0.007195,0.006976,0.000852,-0.000404,0.008600,0.099300,0.400000,0.200000,0.009600,-0.042000,0.600000,0.400000,0,0
2012-03-12,1,-0.001696,-0.000337,0.006608,0.001384,0.001874,0.000472,0.007900,0.237600,0.400000,0.200000,0.009400,0.050400,0.600000,0.400000,1,1
2012-03-13,1,0.017888,0.015564,0.008048,0.007582,0.007160,0.006963,0.008000,0.899000,0.600000,0.400000,0.005600,1.235200,0.800000,0.600000,1,1
2012-03-14,1,0.007583,-0.004644,0.012723,0.005409,0.007614,0.004883,0.007900,0.962600,0.600000,0.600000,0.007400,0.663300,0.600000,0.400000,0,0
2012-03-15,1,-0.001815,0.006399,0.002873,0.000862,0.007355,0.003995,0.008200,0.898300,0.600000,0.600000,0.006800,0.584200,0.600000,0.400000,0,0
2012-03-16,1,-0.006807,0.001325,-0.004314,0.003858,0.002992,0.003637,0.008800,0.341400,0.400000,0.400000,0.006900,0.525500,0.600000,0.400000,0,0
2012-03-19,1,-0.002553,0.002976,-0.004682,0.002150,0.002820,0.004302,0.008900,0.318200,0.400000,0.400000,0.006700,0.645800,0.800000,0.400000,0,0
2012-03-20,1,-0.002601,-0.004023,-0.002577,-0.000529,-0.001250,0.000398,0.004700,-0.263200,0.200000,0.200000,0.004200,0.094600,0.600000,0.200000,0,0
2012-03-21,1,-0.000041,-0.002119,-0.001322,-0.003071,-0.002766,0.000905,0.002200,-1.243600,0.000000,0.000000,0.003700,0.245200,0.600000,0.200000,0,0
2012-03-22,1,-0.008589,-0.00783,-0.004324,-0.004978,-0.004123,-0.001941,0.003100,-1.322500,0.000000,0.000000,0.003800,-0.505000,0.400000,0.000000,0,0
2012-03-23,1,-0.001572,0.003812,-0.005087,-0.002026,-0.003076,-0.001446,0.002900,-1.056500,0.000000,0.000000,0.004400,-0.331700,0.400000,0.000000,1,1
2012-03-26,1,0.007866,0.012658,0.003136,0.008225,-0.001002,0.000474,0.005300,-0.189300,0.200000,0.200000,0.007100,0.066400,0.400000,0.200000,0,0
2012-03-27,1,-0.003374,-0.004145,0.002230,0.004222,-0.001156,0.000450,0.005300,-0.216200,0.200000,0.200000,0.007200,0.062800,0.400000,0.200000,0,0
2012-03-28,1,-0.004313,-0.006672,-0.003843,-0.005409,-0.002011,-0.000465,0.005400,-0.369500,0.200000,0.200000,0.007700,-0.060300,0.400000,0.200000,0,0
2012-03-29,1,-0.000566,-0.000732,-0.002441,-0.003706,-0.000401,0.000961,0.004300,-0.092600,0.200000,0.200000,0.006800,0.141100,0.400000,0.200000,1,0
2012-03-30,1,0.000573,0.004393,0.000003,0.001827,0.000028,0.001077,0.004300,0.006500,0.400000,0.200000,0.006900,0.156900,0.400000,0.200000,1,1
2012-04-02,1,0.00835,0.006958,0.004454,0.005674,0.000124,-0.000053,0.004500,0.027700,0.400000,0.200000,0.005100,-0.010300,0.400000,0.200000,0,0
2012-04-03,1,-0.008583,-0.005396,-0.000152,0.000762,-0.000923,-0.000304,0.005600,-0.164000,0.400000,0.200000,0.005300,-0.057200,0.400000,0.200000,1,1
2012-04-04,1,0.006352,-0.010322,-0.001143,-0.007862,0.001208,-0.001040,0.005900,0.203000,0.600000,0.400000,0.006300,-0.164900,0.400000,0.200000,1,0
